Datum,Latitude,Longitude,UUID,MOVEMENT_C,MOVEMENT_D
2018-04-23 11:00:00,46.26397052952565,11.715565684530656,random-0118-no-landslide,99.0,No Rutschung
2019-01-07 12:00:00,46.41683316030547,12.158570824289937,random-0119-no-landslide,99.0,No Rutschung
2022-04-18 04:00:00,46.59081722708776,11.670847989960729,random-0120-no-landslide,99.0,No Rutschung
2019-04-22 15:00:00,46.346476679385766,11.732245597615382,random-0121-no-landslide,99.0,No Rutschung
2018-06-27 14:00:00,46.852295165079326,12.266226459839316,random-0122-no-landslide,99.0,No Rutschung
2018-09-23 09:00:00,46.642771935098864,12.258706701179106,random-0123-no-landslide,99.0,No Rutschung
2025-04-07 04:00:00,46.32174535907967,11.572688619438422,random-0124-no-landslide,99.0,No Rutschung
2018-06-12 15:00:00,46.90563457406269,11.520796865504265,random-0125-no-landslide,99.0,No Rutschung
2020-03-12 20:00:00,46.697364440033006,12.034679605793878,random-0126-no-landslide,99.0,No Rutschung
2019-06-01 12:00:00,46.30183454729374,10.630220005196223,random-0127-no-landslide,99.0,No Rutschung
2021-02-11 23:00:00,46.67349727499904,10.57337676416964,random-0128-no-landslide,99.0,No Rutschung
2020-02-07 14:00:00,46.83626184113978,11.0969878455193,random-0129-no-landslide,99.0,No Rutschung
2017-06-21 17:00:00,46.41669016575725,11.137470411586026,random-0130-no-landslide,99.0,No Rutschung
2022-10-12 14:00:00,46.25759803197511,12.252008350904196,random-0131-no-landslide,99.0,No Rutschung
2024-01-27 12:00:00,46.432017061846935,12.00299149152534,random-0132-no-landslide,99.0,No Rutschung
2022-01-20 17:00:00,46.63777749314685,11.292389492638016,random-0133-no-landslide,99.0,No Rutschung
2024-07-10 10:00:00,46.40902093110144,10.739291606517655,random-0134-no-landslide,99.0,No Rutschung
2024-05-26 01:00:00,46.40081912712369,11.551183470576484,random-0135-no-landslide,99.0,No Rutschung
2017-04-22 09:00:00,46.771383069010746,11.904613357547255,random-0136-no-landslide,99.0,No Rutschung
2018-12-04 09:00:00,46.59233706729313,12.188251738881071,random-0137-no-landslide,99.0,No Rutschung
2018-11-13 16:00:00,46.872638305822335,11.098996123660132,random-0138-no-landslide,99.0,No Rutschung
2023-12-25 05:00:00,46.917899432563125,10.600532574282491,random-0139-no-landslide,99.0,No Rutschung
2017-11-12 14:00:00,46.64130942635447,12.278111059040429,random-0140-no-landslide,99.0,No Rutschung
2024-03-30 07:00:00,46.29531750276336,10.656255610402974,random-0141-no-landslide,99.0,No Rutschung
2022-08-05 15:00:00,46.7698257154941,11.758097412574005,random-0142-no-landslide,99.0,No Rutschung
2024-07-18 23:00:00,46.31094634700158,11.96150673979158,random-0143-no-landslide,99.0,No Rutschung
2023-09-04 19:00:00,46.270793523620114,11.425061686314953,random-0144-no-landslide,99.0,No Rutschung
2023-03-09 05:00:00,46.75880892301781,10.604994023895138,random-0145-no-landslide,99.0,No Rutschung
2019-05-21 02:00:00,46.31353368142642,11.156713088507924,random-0146-no-landslide,99.0,No Rutschung
2023-11-21 12:00:00,46.83057967071844,11.787103337927896,random-0147-no-landslide,99.0,No Rutschung
2019-03-27 16:00:00,46.28171355266167,11.811298926825042,random-0148-no-landslide,99.0,No Rutschung
2017-08-31 04:00:00,46.28788004735754,11.8211593843405,random-0149-no-landslide,99.0,No Rutschung
2017-05-24 15:00:00,46.90978860575344,12.020416933477872,random-0150-no-landslide,99.0,No Rutschung
2020-08-18 05:00:00,46.738085076852585,11.155410166946504,random-0151-no-landslide,99.0,No Rutschung
2021-03-15 08:00:00,46.73586086351028,11.207337620336055,random-0152-no-landslide,99.0,No Rutschung
2017-06-08 18:00:00,46.54148654804981,11.11807515118732,random-0153-no-landslide,99.0,No Rutschung
2024-08-06 13:00:00,46.566056069859805,10.521748234257904,random-0154-no-landslide,99.0,No Rutschung
2020-03-25 05:00:00,46.78047000270124,11.886106015073146,random-0155-no-landslide,99.0,No Rutschung
2020-05-14 13:00:00,46.718591253000056,11.89216055154578,random-0156-no-landslide,99.0,No Rutschung
2020-10-18 00:00:00,46.43465833426531,11.201508947323822,random-0157-no-landslide,99.0,No Rutschung
2018-08-03 22:00:00,46.92126146179517,10.918631821165029,random-0158-no-landslide,99.0,No Rutschung
2019-02-18 04:00:00,46.62878876480671,12.329148746912242,random-0159-no-landslide,99.0,No Rutschung
2022-12-09 17:00:00,46.89355301275928,10.581674976746507,random-0160-no-landslide,99.0,No Rutschung
2020-01-29 22:00:00,46.62724404511203,10.638513753949054,random-0161-no-landslide,99.0,No Rutschung
2022-12-28 12:00:00,46.38517067653313,10.811332979256845,random-0162-no-landslide,99.0,No Rutschung
2018-03-10 03:00:00,46.68017975602665,11.35048925795536,random-0163-no-landslide,99.0,No Rutschung
2021-02-23 22:00:00,46.26209414222416,12.18564334423108,random-0164-no-landslide,99.0,No Rutschung
2019-08-05 03:00:00,46.27101268035554,12.2932488408151,random-0165-no-landslide,99.0,No Rutschung
2020-08-29 20:00:00,46.67484660893608,11.35257554558084,random-0166-no-landslide,99.0,No Rutschung
2018-09-28 07:00:00,46.69403446676397,10.817811389813953,random-0167-no-landslide,99.0,No Rutschung
2018-04-16 08:00:00,46.648648382676775,11.161270574473727,random-0168-no-landslide,99.0,No Rutschung
2021-11-06 02:00:00,46.73088886158789,12.344688223785502,random-0169-no-landslide,99.0,No Rutschung
2025-01-23 23:00:00,46.52479138150489,11.023662896314324,random-0170-no-landslide,99.0,No Rutschung
2022-08-08 14:00:00,46.32511006687332,11.007196315905208,random-0171-no-landslide,99.0,No Rutschung
2022-10-27 08:00:00,46.67002202100314,11.857581045377096,random-0172-no-landslide,99.0,No Rutschung
2023-12-16 04:00:00,46.85909138136879,10.655253330458764,random-0173-no-landslide,99.0,No Rutschung
2017-02-18 11:00:00,46.24839088714977,10.585074345289598,random-0174-no-landslide,99.0,No Rutschung
2020-05-24 05:00:00,46.57446605089682,11.954599558116454,random-0175-no-landslide,99.0,No Rutschung
2019-05-20 23:00:00,46.76781740109103,11.205002755393917,random-0176-no-landslide,99.0,No Rutschung
2025-07-30 22:00:00,46.83428214188299,12.314214770776232,random-0177-no-landslide,99.0,No Rutschung
2020-02-14 07:00:00,46.52738616178022,11.376953054514146,random-0178-no-landslide,99.0,No Rutschung
2025-06-30 13:00:00,46.283578096572455,10.526083391017163,random-0179-no-landslide,99.0,No Rutschung
2022-02-16 23:00:00,46.76805617373685,11.499721498456706,random-0180-no-landslide,99.0,No Rutschung
2017-11-24 17:00:00,46.781757460786096,11.53915032817911,random-0181-no-landslide,99.0,No Rutschung
2017-07-02 11:00:00,46.4071044643966,12.089320746004892,random-0182-no-landslide,99.0,No Rutschung
2017-05-16 19:00:00,46.42677204547343,10.970703742820367,random-0183-no-landslide,99.0,No Rutschung
2019-06-23 22:00:00,46.67340703476042,11.756568215441272,random-0184-no-landslide,99.0,No Rutschung
2019-09-13 05:00:00,46.71179239427493,10.712865130177068,random-0185-no-landslide,99.0,No Rutschung
2024-10-18 20:00:00,46.82656309559823,11.391010518744793,random-0186-no-landslide,99.0,No Rutschung
2025-03-24 23:00:00,46.62584534620149,12.094059419810543,random-0187-no-landslide,99.0,No Rutschung
2018-02-28 21:00:00,46.7981547810195,10.665836914275085,random-0188-no-landslide,99.0,No Rutschung
2021-08-27 02:00:00,46.531491719009296,11.39818230574208,random-0189-no-landslide,99.0,No Rutschung
2020-10-07 03:00:00,46.7351393401016,11.660469052214172,random-0190-no-landslide,99.0,No Rutschung
2018-07-09 13:00:00,46.239899841108816,10.755526090799004,random-0191-no-landslide,99.0,No Rutschung
2020-11-26 05:00:00,46.5436577898021,11.233996565421462,random-0192-no-landslide,99.0,No Rutschung
2021-07-07 15:00:00,46.62264169266244,11.858847986009934,random-0193-no-landslide,99.0,No Rutschung
2020-02-24 00:00:00,46.44345466532083,12.203058746463364,random-0194-no-landslide,99.0,No Rutschung
2019-12-10 00:00:00,46.91142044009276,12.113099702669397,random-0195-no-landslide,99.0,No Rutschung
2019-07-06 03:00:00,46.83426238493946,11.35947578677265,random-0196-no-landslide,99.0,No Rutschung
2018-01-29 08:00:00,46.55921508434207,10.983423088511644,random-0197-no-landslide,99.0,No Rutschung
2022-01-03 02:00:00,46.47477185808291,11.584437353214952,random-0198-no-landslide,99.0,No Rutschung
2020-08-06 01:00:00,46.32141891678311,10.741516840241234,random-0199-no-landslide,99.0,No Rutschung
2024-06-06 03:00:00,46.730533958980274,11.2490617617461,random-0200-no-landslide,99.0,No Rutschung
2019-11-25 20:00:00,46.47771949480724,10.840625191884016,random-0201-no-landslide,99.0,No Rutschung
2023-05-18 00:00:00,46.59950757081143,12.13545296372865,random-0202-no-landslide,99.0,No Rutschung
2022-11-30 18:00:00,46.390226932428135,11.626110187295083,random-0203-no-landslide,99.0,No Rutschung
2021-04-06 17:00:00,46.47912141532696,11.145806785049494,random-0204-no-landslide,99.0,No Rutschung
2019-07-21 00:00:00,46.31609691249906,10.666387261789598,random-0205-no-landslide,99.0,No Rutschung
2022-04-14 22:00:00,46.59101905637488,11.18168606904489,random-0206-no-landslide,99.0,No Rutschung
2025-06-24 18:00:00,46.57502289741437,10.673096762430358,random-0207-no-landslide,99.0,No Rutschung
2023-03-07 01:00:00,46.85687720120983,10.653403218161838,random-0208-no-landslide,99.0,No Rutschung
2024-08-01 12:00:00,46.231317342057096,11.206025612604762,random-0209-no-landslide,99.0,No Rutschung
2021-11-30 15:00:00,46.658431985824265,10.658560511731478,random-0210-no-landslide,99.0,No Rutschung
2018-04-16 14:00:00,46.577448758745376,11.19328398888558,random-0211-no-landslide,99.0,No Rutschung
2025-06-02 17:00:00,46.56165629319352,11.19036973106285,random-0212-no-landslide,99.0,No Rutschung
2025-05-24 23:00:00,46.41075938472075,10.569113396222091,random-0213-no-landslide,99.0,No Rutschung
2021-04-22 02:00:00,46.59695169571749,12.174514912287751,random-0214-no-landslide,99.0,No Rutschung
2021-05-17 03:00:00,46.85230669076613,10.557499005034392,random-0215-no-landslide,99.0,No Rutschung
2017-03-31 06:00:00,46.30477291341106,11.243196351935826,random-0216-no-landslide,99.0,No Rutschung
2021-09-29 06:00:00,46.63450585278687,10.841380269084944,random-0217-no-landslide,99.0,No Rutschung
2024-04-19 04:00:00,46.869050104648665,10.724467346945614,random-0218-no-landslide,99.0,No Rutschung
2021-12-26 07:00:00,46.69545258137555,11.164546878297909,random-0219-no-landslide,99.0,No Rutschung
2024-08-24 06:00:00,46.63003648022909,11.878343106364936,random-0220-no-landslide,99.0,No Rutschung
2020-04-15 22:00:00,46.50149649069763,11.55603011702744,random-0221-no-landslide,99.0,No Rutschung
2024-12-03 07:00:00,46.63939925416333,11.708354308539796,random-0222-no-landslide,99.0,No Rutschung
2020-09-22 14:00:00,46.30255598095733,10.944121105411046,random-0223-no-landslide,99.0,No Rutschung
2025-04-25 05:00:00,46.579809423074224,11.183718633968354,random-0224-no-landslide,99.0,No Rutschung
2024-07-05 06:00:00,46.80824368385931,10.66486341732072,random-0225-no-landslide,99.0,No Rutschung
2020-04-09 04:00:00,46.28707920435037,12.177429401456994,random-0226-no-landslide,99.0,No Rutschung
2019-11-16 23:00:00,46.73002681406434,10.5346300564596,random-0227-no-landslide,99.0,No Rutschung
2017-08-28 04:00:00,46.925748838582194,11.244489925006771,random-0228-no-landslide,99.0,No Rutschung
2023-03-07 19:00:00,46.41468510365922,12.028406327859308,random-0229-no-landslide,99.0,No Rutschung
2024-08-29 10:00:00,46.81901456690094,11.852301389294448,random-0230-no-landslide,99.0,No Rutschung
2019-08-03 17:00:00,46.57177228789752,11.50101262277111,random-0231-no-landslide,99.0,No Rutschung
2023-10-19 22:00:00,46.92468847901893,10.88400345338904,random-0232-no-landslide,99.0,No Rutschung
2020-12-30 02:00:00,46.75824269586856,10.87358661452989,random-0233-no-landslide,99.0,No Rutschung
2022-03-12 01:00:00,46.66801447938391,10.715257238879955,random-0234-no-landslide,99.0,No Rutschung
2024-09-10 22:00:00,46.59294869386324,10.663746221485484,random-0235-no-landslide,99.0,No Rutschung
2023-12-27 21:00:00,46.61197115394364,11.40022828986395,random-0236-no-landslide,99.0,No Rutschung
2023-07-20 19:00:00,46.55571893322467,11.19096221158454,random-0237-no-landslide,99.0,No Rutschung
2025-01-16 01:00:00,46.94046506957926,10.619025830086583,random-0238-no-landslide,99.0,No Rutschung
2024-08-16 11:00:00,46.41234213872464,12.014947084839456,random-0239-no-landslide,99.0,No Rutschung
2021-12-13 02:00:00,46.31326725521608,10.505586679781764,random-0240-no-landslide,99.0,No Rutschung
2021-06-30 22:00:00,46.30608732028106,11.985803826561334,random-0241-no-landslide,99.0,No Rutschung
2025-07-22 09:00:00,46.75437886916804,10.732947769314288,random-0242-no-landslide,99.0,No Rutschung
2023-12-09 07:00:00,46.5018239706361,10.883861804033812,random-0243-no-landslide,99.0,No Rutschung
2021-03-23 07:00:00,46.64205294809336,11.886380502899996,random-0244-no-landslide,99.0,No Rutschung
2023-09-05 05:00:00,46.800632269072416,10.76188562647577,random-0245-no-landslide,99.0,No Rutschung
2022-05-28 22:00:00,46.34743289964226,10.80654684708258,random-0246-no-landslide,99.0,No Rutschung
2017-03-27 02:00:00,46.88150325347237,11.685618115056482,random-0247-no-landslide,99.0,No Rutschung
2025-08-30 21:00:00,46.71998649775926,11.600625079541132,random-0248-no-landslide,99.0,No Rutschung
2023-12-05 17:00:00,46.875614774812114,11.835259279193188,random-0249-no-landslide,99.0,No Rutschung
2020-04-12 08:00:00,46.54456975500579,11.509884311396634,random-0250-no-landslide,99.0,No Rutschung
2021-03-21 05:00:00,46.61144544906207,11.23257178060345,random-0251-no-landslide,99.0,No Rutschung
2024-08-17 18:00:00,46.6193400273384,10.928784845857423,random-0252-no-landslide,99.0,No Rutschung
2018-11-17 04:00:00,46.68028746997313,12.257962238345211,random-0253-no-landslide,99.0,No Rutschung
2021-06-28 02:00:00,46.86050457674988,10.812296620156175,random-0254-no-landslide,99.0,No Rutschung
2020-07-25 17:00:00,46.6411032686351,11.887016777623348,random-0255-no-landslide,99.0,No Rutschung
2020-10-28 01:00:00,46.73722268265286,11.907478228007264,random-0256-no-landslide,99.0,No Rutschung
2018-08-19 01:00:00,46.2535372806054,11.891664331819683,random-0257-no-landslide,99.0,No Rutschung
2021-11-25 05:00:00,46.771449445519565,11.424241116715748,random-0258-no-landslide,99.0,No Rutschung
2017-04-10 10:00:00,46.83739446391889,10.707393909287156,random-0259-no-landslide,99.0,No Rutschung
2022-05-12 05:00:00,46.59020823840021,11.629892129641648,random-0260-no-landslide,99.0,No Rutschung
2019-11-30 11:00:00,46.39410700591464,10.780856426055792,random-0261-no-landslide,99.0,No Rutschung
2022-10-01 13:00:00,46.689940076127954,11.846954137460315,random-0262-no-landslide,99.0,No Rutschung
2024-08-21 05:00:00,46.65968979601504,11.839740853175584,random-0263-no-landslide,99.0,No Rutschung
2020-06-14 19:00:00,46.47546210328643,12.293945188452913,random-0264-no-landslide,99.0,No Rutschung
2020-10-17 02:00:00,46.43625101393939,11.292624957721443,random-0265-no-landslide,99.0,No Rutschung
2017-10-02 18:00:00,46.32936989293545,12.205641399767128,random-0266-no-landslide,99.0,No Rutschung
2024-09-16 02:00:00,46.855832392315,10.53438266574014,random-0267-no-landslide,99.0,No Rutschung
2022-05-23 08:00:00,46.88932066656996,10.691650612799082,random-0268-no-landslide,99.0,No Rutschung
2020-09-06 16:00:00,46.737408108313375,12.22555077073173,random-0269-no-landslide,99.0,No Rutschung
2023-08-16 00:00:00,46.49838137647762,11.942714836614416,random-0270-no-landslide,99.0,No Rutschung
2023-10-26 12:00:00,46.30432603514012,10.645104415665903,random-0271-no-landslide,99.0,No Rutschung
2022-06-14 00:00:00,46.31765898193392,12.203460637154494,random-0272-no-landslide,99.0,No Rutschung
2023-03-05 13:00:00,46.318989057381536,12.06922001888402,random-0273-no-landslide,99.0,No Rutschung
2020-03-14 21:00:00,46.453139758602944,11.121616630462904,random-0274-no-landslide,99.0,No Rutschung
2024-02-17 02:00:00,46.76399024708207,11.20980242493603,random-0275-no-landslide,99.0,No Rutschung
2020-02-02 10:00:00,46.66305981503613,11.973649932288934,random-0276-no-landslide,99.0,No Rutschung
2023-06-18 20:00:00,46.84965153744371,11.27562279652027,random-0277-no-landslide,99.0,No Rutschung
2022-11-06 21:00:00,46.478643070223896,11.148169225036227,random-0278-no-landslide,99.0,No Rutschung
2022-01-27 06:00:00,46.39076973399602,11.346145118266556,random-0279-no-landslide,99.0,No Rutschung
2022-06-13 15:00:00,46.356138607786825,10.763913862689312,random-0280-no-landslide,99.0,No Rutschung
2021-01-31 16:00:00,46.886516280489566,11.283889620599146,random-0281-no-landslide,99.0,No Rutschung
2018-09-19 15:00:00,46.68355985952301,11.586192149585234,random-0282-no-landslide,99.0,No Rutschung
2020-02-27 00:00:00,46.59946277352056,10.898221148918578,random-0283-no-landslide,99.0,No Rutschung
2021-09-16 01:00:00,46.84757865969471,11.542653996290628,random-0284-no-landslide,99.0,No Rutschung
2025-02-03 05:00:00,46.5901412015895,12.36462851453424,random-0285-no-landslide,99.0,No Rutschung
2023-09-17 09:00:00,46.76809188441784,10.625947485557996,random-0286-no-landslide,99.0,No Rutschung
2021-11-28 14:00:00,46.3767894055482,12.179839522090834,random-0287-no-landslide,99.0,No Rutschung
2022-12-06 04:00:00,46.83029305624183,11.206848360004177,random-0288-no-landslide,99.0,No Rutschung
2020-04-03 04:00:00,46.55501569484143,11.950720021809358,random-0289-no-landslide,99.0,No Rutschung
2025-01-19 11:00:00,46.57498163865307,11.499926475991554,random-0290-no-landslide,99.0,No Rutschung
2017-05-18 02:00:00,46.30341713433547,11.93170007060824,random-0291-no-landslide,99.0,No Rutschung
2019-07-10 04:00:00,46.42390840412006,11.198589453582208,random-0292-no-landslide,99.0,No Rutschung
2021-03-05 07:00:00,46.804569893928594,11.485196037737232,random-0293-no-landslide,99.0,No Rutschung
2021-06-04 09:00:00,46.85214780486152,12.070885725317469,random-0294-no-landslide,99.0,No Rutschung
2023-04-26 18:00:00,46.3888788981074,10.551185733585337,random-0295-no-landslide,99.0,No Rutschung
2023-09-24 01:00:00,46.65683099462214,11.44579496381058,random-0296-no-landslide,99.0,No Rutschung
2024-08-27 08:00:00,46.86684746172042,11.565351801934952,random-0297-no-landslide,99.0,No Rutschung
2024-09-02 18:00:00,46.300874565155,10.945908763463295,random-0298-no-landslide,99.0,No Rutschung
2022-10-19 12:00:00,46.514719612589445,12.052992124861618,random-0299-no-landslide,99.0,No Rutschung
2019-11-03 08:00:00,46.52133356293278,10.764334281925588,random-0300-no-landslide,99.0,No Rutschung
2020-07-18 15:00:00,46.684261194272615,10.66306337963719,random-0301-no-landslide,99.0,No Rutschung
2019-05-17 19:00:00,46.85893523261856,10.730104811793748,random-0302-no-landslide,99.0,No Rutschung
2018-03-21 04:00:00,46.87059028237423,11.288562829946896,random-0303-no-landslide,99.0,No Rutschung
2021-08-05 05:00:00,46.49021076626004,12.043431912273189,random-0304-no-landslide,99.0,No Rutschung
2021-08-14 08:00:00,46.67773121244467,11.001784659759782,random-0305-no-landslide,99.0,No Rutschung
2022-12-27 03:00:00,46.48999435328608,11.94755401128686,random-0306-no-landslide,99.0,No Rutschung
2020-12-26 01:00:00,46.92939513256984,10.91099246434136,random-0307-no-landslide,99.0,No Rutschung
2019-08-06 16:00:00,46.85320661961136,10.76252290591004,random-0308-no-landslide,99.0,No Rutschung
2019-12-29 16:00:00,46.36024694883695,11.38138913811394,random-0309-no-landslide,99.0,No Rutschung
2018-02-02 04:00:00,46.76214965328104,11.458790741352535,random-0310-no-landslide,99.0,No Rutschung
2019-08-31 15:00:00,46.386042599077946,11.25326833027622,random-0311-no-landslide,99.0,No Rutschung
2020-06-06 19:00:00,46.93647315281847,12.06180031419559,random-0312-no-landslide,99.0,No Rutschung
2024-11-08 01:00:00,46.72590450183667,12.184548093632024,random-0313-no-landslide,99.0,No Rutschung
2020-03-17 12:00:00,46.88612334500464,10.534907174827977,random-0314-no-landslide,99.0,No Rutschung
2018-06-07 08:00:00,46.52051175841655,10.62613246634226,random-0315-no-landslide,99.0,No Rutschung
2019-03-07 20:00:00,46.41883712934236,10.762345938675482,random-0316-no-landslide,99.0,No Rutschung
2018-01-14 06:00:00,46.65852896014038,12.134653506457166,random-0317-no-landslide,99.0,No Rutschung
2022-04-19 21:00:00,46.35540910371776,11.74410680949033,random-0318-no-landslide,99.0,No Rutschung
2019-10-13 05:00:00,46.51988935666787,12.067740653096308,random-0319-no-landslide,99.0,No Rutschung
2022-07-21 22:00:00,46.263185543113536,11.47087075019766,random-0320-no-landslide,99.0,No Rutschung
2019-10-16 22:00:00,46.36187284748797,12.293108163840037,random-0321-no-landslide,99.0,No Rutschung
2022-03-15 04:00:00,46.50905433558699,10.959309483476472,random-0322-no-landslide,99.0,No Rutschung
2023-05-08 03:00:00,46.88699589227634,11.318049879424953,random-0323-no-landslide,99.0,No Rutschung
2019-11-18 22:00:00,46.91126686505674,11.641947353218082,random-0324-no-landslide,99.0,No Rutschung
2019-08-24 12:00:00,46.9023055637411,11.74155336724982,random-0325-no-landslide,99.0,No Rutschung
2023-12-08 02:00:00,46.417817427221415,10.558828510781826,random-0326-no-landslide,99.0,No Rutschung
2020-12-21 17:00:00,46.91552557553747,12.08326294584134,random-0327-no-landslide,99.0,No Rutschung
2022-01-29 10:00:00,46.78313988688941,11.125538822566586,random-0328-no-landslide,99.0,No Rutschung
2025-01-28 18:00:00,46.723879501893606,11.427064430819522,random-0329-no-landslide,99.0,No Rutschung
2023-08-30 04:00:00,46.28399060757261,11.360101670086271,random-0330-no-landslide,99.0,No Rutschung
2017-08-25 21:00:00,46.92447683448955,10.504891974652866,random-0331-no-landslide,99.0,No Rutschung
2024-10-01 14:00:00,46.488713046305655,11.6042228584047,random-0332-no-landslide,99.0,No Rutschung
2019-11-01 14:00:00,46.32771973175294,12.215853541652018,random-0333-no-landslide,99.0,No Rutschung
2018-01-28 22:00:00,46.61865889169827,10.846707868216969,random-0334-no-landslide,99.0,No Rutschung
2021-07-14 02:00:00,46.80874375413445,11.86974581675266,random-0335-no-landslide,99.0,No Rutschung
2020-10-17 16:00:00,46.68712747939959,11.854558861366492,random-0336-no-landslide,99.0,No Rutschung
2023-12-16 13:00:00,46.38833109550029,11.415720617781655,random-0337-no-landslide,99.0,No Rutschung
2023-10-10 14:00:00,46.25777075344844,12.265866946867488,random-0338-no-landslide,99.0,No Rutschung
2022-06-12 09:00:00,46.6286462284128,12.369264598955086,random-0339-no-landslide,99.0,No Rutschung
2023-05-19 11:00:00,46.31601554343069,11.08554226717904,random-0340-no-landslide,99.0,No Rutschung
2023-04-20 07:00:00,46.312251658051984,10.860669145557305,random-0341-no-landslide,99.0,No Rutschung
2024-05-27 23:00:00,46.57004477112272,12.266254307203756,random-0342-no-landslide,99.0,No Rutschung
2019-08-06 09:00:00,46.458638618913085,12.079787724451974,random-0343-no-landslide,99.0,No Rutschung
2025-03-12 00:00:00,46.65770787137404,10.56972006949518,random-0344-no-landslide,99.0,No Rutschung
2021-01-20 05:00:00,46.28472304441403,10.7259722015261,random-0345-no-landslide,99.0,No Rutschung
2024-04-12 22:00:00,46.74999720763871,11.136068681834724,random-0346-no-landslide,99.0,No Rutschung
2017-01-21 00:00:00,46.797368561269785,11.509342455076272,random-0347-no-landslide,99.0,No Rutschung
2017-02-28 12:00:00,46.5360030730415,11.47320895191114,random-0348-no-landslide,99.0,No Rutschung
2019-10-31 00:00:00,46.246978723500014,10.93614140994857,random-0349-no-landslide,99.0,No Rutschung
2018-02-26 07:00:00,46.36266432050755,10.500961575521494,random-0350-no-landslide,99.0,No Rutschung
2018-03-24 06:00:00,46.80315748409253,12.256532796958105,random-0351-no-landslide,99.0,No Rutschung
2020-08-07 11:00:00,46.7804652881625,11.15633311884865,random-0352-no-landslide,99.0,No Rutschung
2019-11-20 19:00:00,46.574043193909446,10.570821732615352,random-0353-no-landslide,99.0,No Rutschung
2022-10-03 16:00:00,46.78124464910651,12.340710312378434,random-0354-no-landslide,99.0,No Rutschung
2017-05-23 01:00:00,46.60473848217839,11.129515420761734,random-0355-no-landslide,99.0,No Rutschung
2022-01-01 21:00:00,46.48415108538851,10.707099159654808,random-0356-no-landslide,99.0,No Rutschung
2022-08-31 04:00:00,46.74337989771032,12.095256792674723,random-0357-no-landslide,99.0,No Rutschung
2023-01-27 16:00:00,46.88327939686148,11.01899200499367,random-0358-no-landslide,99.0,No Rutschung
2024-05-16 06:00:00,46.50548551267917,11.300434401782702,random-0359-no-landslide,99.0,No Rutschung
2023-06-20 06:00:00,46.91637263604711,10.733210187382126,random-0360-no-landslide,99.0,No Rutschung
2022-09-24 10:00:00,46.29367051488664,11.970948080766124,random-0361-no-landslide,99.0,No Rutschung
2020-11-04 14:00:00,46.86450497648593,12.33743236511348,random-0362-no-landslide,99.0,No Rutschung
2020-07-21 00:00:00,46.349421045428606,11.64756979177078,random-0363-no-landslide,99.0,No Rutschung
2018-08-30 11:00:00,46.69604425916948,12.26338445755368,random-0364-no-landslide,99.0,No Rutschung
2018-03-04 15:00:00,46.263170740819305,10.725545620140489,random-0365-no-landslide,99.0,No Rutschung
2020-12-17 09:00:00,46.36335765826542,10.91281695057797,random-0366-no-landslide,99.0,No Rutschung
2017-08-02 05:00:00,46.8045841977884,12.045485805439805,random-0367-no-landslide,99.0,No Rutschung
2024-02-12 01:00:00,46.86420828375358,12.312696800855104,random-0368-no-landslide,99.0,No Rutschung
2018-04-30 10:00:00,46.60654287873179,11.61739371766588,random-0369-no-landslide,99.0,No Rutschung
2020-11-13 03:00:00,46.77403733256893,11.241472600959996,random-0370-no-landslide,99.0,No Rutschung
2021-12-19 17:00:00,46.56226393231614,12.178683624813615,random-0371-no-landslide,99.0,No Rutschung
2017-04-09 01:00:00,46.872206088776046,10.565713736248668,random-0372-no-landslide,99.0,No Rutschung
2018-10-22 03:00:00,46.42549905231589,11.231987710805882,random-0373-no-landslide,99.0,No Rutschung
2021-10-03 14:00:00,46.84151795177287,10.583499829954238,random-0374-no-landslide,99.0,No Rutschung
2023-11-09 20:00:00,46.7000629512297,12.014276946555889,random-0375-no-landslide,99.0,No Rutschung
2017-04-18 09:00:00,46.43155480534944,11.875332811991097,random-0376-no-landslide,99.0,No Rutschung
2023-07-29 18:00:00,46.4160145020802,11.197428586199266,random-0377-no-landslide,99.0,No Rutschung
2024-11-11 18:00:00,46.28766273861303,11.427783277238907,random-0378-no-landslide,99.0,No Rutschung
2025-04-22 18:00:00,46.94155325019068,12.173155628627253,random-0379-no-landslide,99.0,No Rutschung
2021-03-23 06:00:00,46.57462154276796,11.42641969016302,random-0380-no-landslide,99.0,No Rutschung
2024-02-25 04:00:00,46.47925787284096,12.042634627506224,random-0381-no-landslide,99.0,No Rutschung
2017-06-06 04:00:00,46.85035161724559,11.517360108104072,random-0382-no-landslide,99.0,No Rutschung
2021-05-03 09:00:00,46.85298600193611,11.475251322278018,random-0383-no-landslide,99.0,No Rutschung
2024-06-07 06:00:00,46.73821563611829,12.122319506706203,random-0384-no-landslide,99.0,No Rutschung
2017-04-21 18:00:00,46.673754035079945,11.772350808354702,random-0385-no-landslide,99.0,No Rutschung
2020-11-30 14:00:00,46.86266500197458,10.854353391235664,random-0386-no-landslide,99.0,No Rutschung
2021-07-10 00:00:00,46.23314891409267,12.144342502027683,random-0387-no-landslide,99.0,No Rutschung
2017-11-02 14:00:00,46.81693570900879,10.8011313666429,random-0388-no-landslide,99.0,No Rutschung
2021-12-22 21:00:00,46.23404001321252,11.449459805996124,random-0389-no-landslide,99.0,No Rutschung
2025-01-29 14:00:00,46.46390541732807,10.657777405504325,random-0390-no-landslide,99.0,No Rutschung
